,lon,lat
171,-111.682817266966,56.645877275410506
172,-112.45026033824878,56.55073550938977
173,-113.21376798799142,56.45087901658295
174,-113.97318793137548,56.34634996239799
175,-114.72837432554576,56.237191952942744
176,-115.47918787085051,56.12344995314161
177,-116.22549588991569,56.005170204206486
178,-116.9671723850562,55.882400140771765
179,-117.70409807463463,55.75518830799058
180,-118.43616040907528,55.623584278877836
181,-119.16325356732773,55.48763857217085
182,-119.88527843464833,55.34740257096356
183,-120.60214256263453,55.20292844235418
184,-121.3137601124973,55.05426905832953
185,-122.02005178260131,54.901477918091885
186,-122.72094472133335,54.74460907201685
187,-123.41637242638214,54.583717047412996
188,-124.10627463152426,54.41885677623614
189,-124.79059718201516,54.250083524893945
190,-125.46929189967882,54.07745282625891
191,-126.14231643877791,53.9010204139912
192,-126.80963413372658,53.72084215925626
193,-127.47121383968302,53.53697400990667
194,-128.1270297670281,53.34947193218221
195,-128.7770613107009,53.158391854968286
196,-129.42129287532288,52.96378961663885
197,-130.05971369699972,52.76572091449782
198,-130.6923176626443,52.564241256820395
199,-131.31910312761738,52.35940591748564
200,-131.9400727324341,52.15126989318082
201,-132.5552332192343,51.93988786314926
202,-133.164595248665,51.725314151445055
203,-133.76817321777344,51.50760269165039
204,-133.76817321777344,51.50760269165039
205,-133.5711868054108,51.215910605029535
206,-133.37667565619935,50.92387648488749
207,-133.18458617767354,50.63150769281585
208,-132.9948661764117,50.33881138417104
209,-132.80746481528269,50.04579451512702
210,-132.62233257209286,49.7524638494575
211,-132.4394211995896,49.45882596505894
212,-132.25868368677732,49.16488726022537
213,-132.0800742215033,48.870653959685235
214,-131.9035481542718,48.57613212041021
215,-131.7290619632457,48.281327637205536
216,-131.55657322039684,47.98624624809082
217,-131.38604055876598,47.69089353947998
218,-131.2174236407957,47.395274951168744
219,-131.05068312769987,47.099395781137446
220,-130.88578064983483,46.80326119017671
221,-130.72267877803793,46.506876206343385
222,-130.5613409959009,46.21024572925352
223,-130.40173167294586,45.91337453421894
224,-130.24381603867326,45.616267276234026
225,-130.08756015745178,45.31892849381837
226,-129.9329309042214,45.021362612721376
227,-129.7798959409814,44.72357394949423
228,-129.6284236940367,44.42556671493449
229,-129.47848333197607,44.12734501740853
230,-129.33004474435708,43.82891286605645
231,-129.1830785210736,43.530274173884216
232,-129.03755593238208,43.231432760747616
233,-128.89344890956386,42.9323923562319
234,-128.750730026202,42.63315660243156
235,-128.60937248005098,42.33372905663389
236,-128.46935007547887,42.034113193910244
237,-128.33063720646282,41.734312409618276
238,-128.19320884011802,41.43433002181901
239,-128.05704050074252,41.13416927361151
240,-127.92210825435981,40.833833335388796
241,-127.78838869374205,40.53332530701752
242,-127.65585892389785,40.232648219944764
243,-127.52449654800839,39.93180503923428
244,-127.3942796537966,39.63079866553506
245,-127.26518680031486,39.3296319369849
246,-127.1371970051368,39.02830763105099
247,-127.01028973193934,38.7268284663102
248,-126.88444487846212,38.425197104171204
249,-126.7596427648312,38.123416150540514
250,-126.6358641222349,37.82148815743463
251,-126.51309008193981,37.51941562454011
252,-126.39130216463556,37.21720100072353
253,-126.27048227009746,36.91484668549324
254,-126.15061266715598,36.61235503041454
255,-126.03167598396328,36.30972834047995
256,-125.91365519854659,36.00696887543627
257,-125.79653362963883,35.70407885106993
258,-125.68029492777764,35.401060440452135
259,-125.56492306666345,35.097915775145125
260,-125.4504023347684,34.79464694637109
261,-125.3367173271877,34.49125600614496
262,-125.22385293772538,34.1877449683723
263,-125.11179435120694,33.884115809913645
264,-125.00052703601119,33.58037047161628
265,-124.89003673681454,33.27651085931477
266,-124.78030946754026,32.97253884480117
267,-124.67133150450668,32.66845626676604
268,-124.56308937976732,32.36426493171127
269,-124.45556987463713,32.05996661483555
270,-124.34876001339865,31.75556306089368
271,-124.24264705718235,31.451055985030223
272,-124.13721849801566,31.14644707358877
273,-124.03246205303503,30.841737984897343
274,-123.92836565885618,30.536930350030868
275,-123.8249174660971,30.232025773551445
276,-123.72210583404939,29.92702583422715
277,-123.61991932549277,29.62193208573011
278,-123.51834670164862,29.316746057314553
279,-123.417376917268,29.01146925447532
280,-123.31699911584982,28.706103159587744
281,-123.21720262498532,28.400649232529375
282,-123.1179769518247,28.095108911283994
283,-123.01931177866214,27.789483612528812
284,-122.92119695863562,27.483774732205116
285,-122.82362251153768,27.177983646073002
286,-122.72657861973414,26.87211171025078
287,-122.63005562418694,26.566160261739387
288,-122.53404402057824,26.26013061893239
289,-122.43853445553249,25.954024082112042
290,-122.34351772293346,25.647841933931772
291,-122.24898476033331,25.341585439885595
292,-122.15492664545111,25.035255848764777
293,-122.06133459275752,24.72885439310235
294,-121.96819995014361,24.422382289605515
295,-121.87551419567092,24.115840739576715
296,-121.78326893440021,23.80923092932341
297,-121.69145589529683,23.50255403055706
298,-121.60006692821001,23.19581120078166
299,-121.50909400092416,22.889003583672064
300,-121.41852919627969,22.5821323094425
301,-121.32836470936144,22.275198495205498
302,-121.23859284475263,21.96820324532167
303,-121.14920601385238,21.66114765174039
304,-121.06019673225474,21.354032794331893
305,-120.9715576171875,21.046859741210938
306,-120.9715576171875,21.046859741210938
307,-120.50447466240576,21.116224529313932
308,-120.03696133256635,21.184300409562326
309,-119.56902383420659,21.251081676056092
310,-119.10066851132379,21.316562714437914
311,-118.63190184395498,21.380738003252098
312,-118.16273044668426,21.44360211529237
313,-117.69316106707807,21.505149718937883
314,-117.22320058404806,21.565375579476452
315,-116.75285600614225,21.62427456041414
316,-116.28213446976424,21.681841624770364
317,-115.81104323732102,21.738071836357634
318,-115.33958969529974,21.79296036104503
319,-114.86778135227392,21.846502468004566
320,-114.39562583683953,21.898693530939557
321,-113.92313089548148,21.94952902929418
322,-113.45030439037151,21.999004549443292
323,-112.97715429709777,22.04711578586172
324,-112.5036887023273,22.093858542272176
325,-112.02991580140205,22.139228732770896
326,-111.55584389586951,22.18322238293031
327,-111.08148139094892,22.225835630877793
328,-110.60683679293427,22.267064728349798
329,-110.13191870653512,22.306906041720534
330,-109.65673583215651,22.34535605300444
331,-109.18129696311958,22.38241136083166
332,-108.70561098282366,22.41806868139583
333,-108.22968686185196,22.45232484937342
334,-107.75353365502194,22.48517681881392
335,-107.27716049838206,22.516621664000173
336,-106.80057660615668,22.54665658027826
337,-106.32379126764056,22.57527888485615
338,-105.8468138440451,22.60248601757062
339,-105.36965376529777,22.628275541621758
340,-104.89232052679682,22.652645144274516
341,-104.4148236861233,22.675592637526716
342,-103.93717285971218,22.697115958742998
343,-103.45937771948462,22.717213171254173
344,-102.98144798944384,22.735882464921556
345,-102.50339344223619,22.753122156665754
346,-102.02522389568006,22.768930690959525
347,-101.54694920926455,22.78330664028432
348,-101.06857928062053,22.79624870555002
349,-100.59012404196574,22.80775571647775
350,-100.11159345652716,22.817826631945227
351,-99.63299751494222,22.82646054029445
352,-99.15434623164153,22.833656659601555
353,-98.67564964121583,22.839414337908455
354,-98.19691779476902,22.843733053416237
355,-97.71816075626023,22.84661241464003
356,-97.23938859883711,22.84805216052527
357,-96.76061140116289,22.84805216052527
358,-96.28183924373975,22.84661241464003
359,-95.80308220523096,22.843733053416237
360,-95.32435035878416,22.839414337908455
361,-94.84565376835846,22.833656659601555
362,-94.36700248505778,22.826460540294455
363,-93.88840654347283,22.81782663194523
364,-93.40987595803425,22.80775571647775
365,-92.93142071937947,22.79624870555002
366,-92.45305079073542,22.78330664028432
367,-91.97477610431993,22.76893069095953
368,-91.4966065577638,22.753122156665754
369,-91.01855201055615,22.735882464921556
370,-90.54062228051536,22.717213171254173
371,-90.06282714028782,22.697115958743
372,-89.58517631387667,22.67559263752672
373,-89.10767947320316,22.652645144274516
374,-88.63034623470223,22.628275541621758
375,-88.15318615595487,22.60248601757062
376,-87.67620873235943,22.575278884856154
377,-87.19942339384332,22.54665658027826
378,-86.72283950161793,22.516621664000173
379,-86.24646634497805,22.48517681881392
380,-85.77031313814803,22.452324849373422
381,-85.29438901717634,22.41806868139583
382,-84.81870303688041,22.38241136083166
383,-84.34326416784347,22.34535605300444
384,-83.86808129346488,22.306906041720538
385,-83.3931632070657,22.267064728349798
386,-82.91851860905105,22.225835630877793
387,-82.44415610413049,22.183222382930314
388,-81.97008419859793,22.1392287327709
389,-81.49631129767269,22.093858542272176
390,-81.0228457029022,22.047115785861724
391,-80.54969560962846,21.999004549443292
392,-80.07686910451851,21.94952902929418
393,-79.60437416316046,21.898693530939557
394,-79.13221864772606,21.846502468004566
395,-78.66041030470026,21.792960361045033
396,-78.18895676267898,21.73807183635764
397,-77.71786553023576,21.681841624770367
398,-77.24714399385772,21.62427456041414
399,-76.77679941595193,21.565375579476456
400,-76.30683893292192,21.505149718937883
401,-75.8372695533157,21.44360211529237
402,-75.36809815604502,21.380738003252098
403,-74.89933148867621,21.316562714437925
404,-74.4309761657934,21.251081676056096
405,-73.96303866743364,21.18430040956233
406,-73.49552533759422,21.116224529313932
407,-73.0284423828125,21.046859741210938
